Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Total Work Force,Total Female Workforce,Total Female Did Not Work,Total Male Workforce,Total Male Did Not Work,Masters Attainment,Median Rent,state,congressional district,Year,Male DNW %,Female DNW %,DNW Delta
"Congressional District 3 (116th Congress), Iowa",68789.0,841226.0,37.2,35980.0,78165.0,532968.0,335956.0,49541.0,266402.0,32500.0,42770.0,777.0,19,03,2020,12.199608111050217,14.746276298086654,2.5466681870364365
"Congressional District 1 (116th Congress), Maryland",78951.0,734056.0,42.6,39267.0,64895.0,458332.0,307301.0,52285.0,227388.0,40120.0,51203.0,876.0,24,01,2020,17.643851038753144,17.014262888828867,-0.6295881499242775
"Congressional District 3 (116th Congress), Maryland",93724.0,756291.0,37.7,48138.0,57439.0,494357.0,320936.0,52957.0,239671.0,34022.0,84316.0,1391.0,24,03,2020,14.195292713761782,16.50079766682454,2.3055049530627567
"Congressional District 5 (116th Congress), Maryland",104284.0,764867.0,38.5,43207.0,50639.0,509531.0,317045.0,58394.0,251332.0,39697.0,64453.0,1438.0,24,05,2020,15.794646125443636,18.418205617499094,2.623559492055458
"Congressional District 8 (116th Congress), Maryland",110108.0,769645.0,40.4,56960.0,45752.0,486440.0,319661.0,49219.0,239444.0,30239.0,98125.0,1639.0,24,08,2020,12.62884014633902,15.397248960617654,2.7684088142786347
"Congressional District 2 (116th Congress), Michigan",60728.0,742674.0,37.3,29406.0,80733.0,469684.0,300416.0,52470.0,234220.0,37093.0,33597.0,753.0,26,02,2020,15.836820083682008,17.465780783979547,1.6289607002975384
"Congressional District 4 (116th Congress), Michigan",53585.0,701523.0,41.8,29172.0,93631.0,442088.0,289453.0,59959.0,224721.0,53391.0,29084.0,601.0,26,04,2020,23.75879423818869,20.71458924246769,-3.0442049957209996
"Congressional District 6 (116th Congress), Michigan",57413.0,720391.0,38.9,31277.0,97224.0,453466.0,295079.0,54594.0,226326.0,39627.0,39936.0,664.0,26,06,2020,17.508814718591765,18.501486042720764,0.9926713241289988
"Congressional District 8 (116th Congress), Michigan",74904.0,741973.0,38.5,39048.0,73462.0,490377.0,308044.0,56089.0,244444.0,36577.0,62814.0,818.0,26,08,2020,14.963345387900706,18.208113126696187,3.244767738795481
"Congressional District 11 (116th Congress), Michigan",88023.0,733525.0,42.1,46761.0,42745.0,473146.0,305996.0,57141.0,236096.0,30375.0,80784.0,987.0,26,11,2020,12.865529276226619,18.67377351337926,5.808244237152641
"Congressional District 13 (116th Congress), Michigan",37601.0,672793.0,35.9,21642.0,187198.0,429362.0,278623.0,75529.0,205889.0,63775.0,21197.0,669.0,26,13,2020,30.975428507593897,27.107955911751723,-3.867472595842173
"Congressional Districts not defined (116th Congress), Michigan",-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,26,ZZ,2020,,,
"Congressional District 2 (116th Congress), Mississippi",37410.0,694447.0,36.9,21473.0,171716.0,435098.0,286402.0,79859.0,210721.0,77818.0,25746.0,512.0,28,02,2020,36.92939953777744,27.883534332860805,-9.045865204916637
"Congressional District 1 (116th Congress), New Mexico",53599.0,699637.0,38.7,31069.0,113529.0,450402.0,292743.0,63348.0,223639.0,50005.0,51226.0,782.0,35,01,2020,22.359695759684133,21.63945850114264,-0.7202372585414913
"Congressional District 3 (116th Congress), New Mexico",52660.0,696413.0,39.2,28357.0,125930.0,427531.0,283723.0,71655.0,212655.0,57267.0,42516.0,768.0,35,03,2020,26.92953375185159,25.255266580432323,-1.6742671714192667
"Congressional District 1 (116th Congress), Arizona",56448.0,772404.0,38.2,26755.0,136053.0,466344.0,303990.0,79593.0,238716.0,74546.0,39035.0,791.0,04,01,2020,31.227902612309187,26.182769170038487,-5.0451334422707
"Congressional District 3 (116th Congress), Arizona",51963.0,780637.0,32.4,22002.0,143336.0,505486.0,298827.0,81179.0,257125.0,58388.0,21270.0,762.0,04,03,2020,22.70802139037433,27.165885278104053,4.457863887729722
"Congressional District 6 (116th Congress), Arizona",76013.0,806918.0,42.3,48490.0,83345.0,509888.0,341197.0,65845.0,252771.0,40264.0,70883.0,1089.0,04,06,2020,15.929042493007504,19.298235330322367,3.3691928373148627
"Congressional District 8 (116th Congress), Arizona",71960.0,806027.0,42.4,34296.0,69032.0,471675.0,342033.0,66857.0,227795.0,41031.0,49410.0,1110.0,04,08,2020,18.01224785443052,19.546944300696133,1.5346964462656132
"Congressional District 1 (116th Congress), Kansas",53059.0,697312.0,35.9,27995.0,84851.0,433183.0,271112.0,44015.0,225526.0,28168.0,27869.0,586.0,20,01,2020,12.489912471289342,16.234987754138512,3.74507528284917
"Congressional District 3 (116th Congress), Kansas",80739.0,774850.0,36.9,42566.0,59678.0,493515.0,309332.0,49700.0,245186.0,27445.0,69272.0,885.0,20,03,2020,11.193542861337923,16.06687959861896,4.873336737281038
"Congressional District 2 (116th Congress), Kentucky",53980.0,764943.0,38.6,28556.0,112053.0,486481.0,310035.0,68412.0,243683.0,49170.0,34458.0,580.0,21,02,2020,20.177854015257527,22.06589578595965,1.8880417707021238
"Congressional District 4 (116th Congress), Kentucky",66570.0,763817.0,39.2,34021.0,86830.0,485836.0,306341.0,61206.0,244433.0,46582.0,43188.0,650.0,21,04,2020,19.057164949086253,19.979695829157702,0.9225308800714487
"Congressional District 6 (116th Congress), Kentucky",55799.0,776941.0,37.1,31044.0,120121.0,508502.0,322974.0,65422.0,250727.0,47732.0,48093.0,667.0,21,06,2020,19.03743912701863,20.256119687652877,1.2186805606342475
"Congressional District 2 (116th Congress), Maine",51585.0,654227.0,45.4,29293.0,84342.0,409209.0,279346.0,49684.0,203208.0,40363.0,30867.0,655.0,23,02,2020,19.86289909846069,17.785828327593737,-2.0770707708669534
"Congressional District 3 (116th Congress), Minnesota",96454.0,722911.0,40.4,52475.0,37567.0,457218.0,295838.0,40229.0,225190.0,23347.0,66568.0,1212.0,27,03,2020,10.367689506638838,13.598320702546664,3.2306311959078258
"Congressional District 5 (116th Congress), Minnesota",68727.0,717702.0,34.0,40881.0,99456.0,493991.0,291875.0,37430.0,252811.0,31893.0,59891.0,1007.0,27,05,2020,12.615352971191918,12.823982869379014,0.20862989818709643
"Congressional District 7 (116th Congress), Minnesota",59870.0,666735.0,40.4,31404.0,68746.0,395501.0,263438.0,33891.0,202165.0,23746.0,20167.0,603.0,27,07,2020,11.745851161180225,12.864886614687327,1.1190354535071023
"Congressional District 10 (116th Congress), Florida",58849.0,843134.0,35.8,30219.0,121111.0,565288.0,344386.0,75558.0,275946.0,49695.0,44064.0,1086.0,12,10,2020,18.008958274445,21.939916256758405,3.930957982313405
"Congressional District 12 (116th Congress), Florida",55860.0,788853.0,46.5,32820.0,86825.0,464499.0,345727.0,73096.0,225151.0,50921.0,42988.0,953.0,12,12,2020,22.61637745335353,21.14269351251132,-1.4736839408422107
"Congressional District 14 (116th Congress), Florida",57406.0,802492.0,36.8,35593.0,121884.0,543046.0,334100.0,70249.0,268702.0,50372.0,53191.0,1023.0,12,14,2020,18.74641796488303,21.026339419335528,2.2799214544524986
"Congressional District 17 (116th Congress), Florida",53071.0,788069.0,51.9,31304.0,99368.0,418013.0,339332.0,68867.0,211263.0,59447.0,38582.0,807.0,12,17,2020,28.13886009381671,20.294873457263094,-7.843986636553616
"Congressional District 19 (116th Congress), Florida",62257.0,834988.0,51.7,41510.0,89348.0,448949.0,370506.0,66711.0,217974.0,42676.0,55832.0,1133.0,12,19,2020,19.578481837283345,18.005376431150914,-1.5731054061324308
"Congressional District 21 (116th Congress), Florida",62988.0,782529.0,46.2,40032.0,85428.0,452831.0,340374.0,59418.0,226113.0,38695.0,54829.0,1330.0,12,21,2020,17.113124853502452,17.45668000493575,0.3435551514332964
"Congressional District 24 (116th Congress), Florida",44092.0,749846.0,37.2,22564.0,147359.0,493599.0,311280.0,77774.0,242900.0,58875.0,26254.0,1078.0,12,24,2020,24.2383696994648,24.98522230789,0.7468526084252005
"Congressional District 26 (116th Congress), Florida",63171.0,771373.0,39.2,26494.0,110943.0,503939.0,320991.0,74835.0,251429.0,54037.0,31261.0,1333.0,12,26,2020,21.49195200235454,23.313737768348645,1.821785765994104
"Congressional District 1 (116th Congress), Nebraska",63429.0,649058.0,35.7,32317.0,66286.0,410566.0,254738.0,34787.0,210321.0,23726.0,34144.0,713.0,31,01,2020,11.28085165057222,13.655991646318963,2.3751399957467427
"Congressional District 3 (116th Congress), Nevada",75965.0,835738.0,39.6,40025.0,71358.0,537421.0,344332.0,67498.0,267747.0,44682.0,48092.0,1225.0,32,03,2020,16.68814216405786,19.602592846438903,2.914450682381041
"Congressional District 1 (116th Congress), New Hampshire",78400.0,684286.0,42.2,42062.0,50412.0,451863.0,290383.0,42227.0,225746.0,26398.0,52367.0,1034.0,33,01,2020,11.693673420570022,14.541829239314973,2.848155818744951
"Congressional District 2 (116th Congress), Louisiana",42619.0,793342.0,36.9,27076.0,179039.0,517144.0,333200.0,79194.0,249502.0,71308.0,35829.0,775.0,22,02,2020,28.580131622191406,23.767707082833134,-4.812424539358272
"Congressional District 4 (116th Congress), Louisiana",42635.0,745158.0,37.1,27730.0,158054.0,465090.0,299341.0,84895.0,234332.0,69089.0,27414.0,597.0,22,04,2020,29.48338255125207,28.36063218870786,-1.1227503625442097
"Congressional District 6 (116th Congress), Louisiana",66147.0,795169.0,36.1,34664.0,97241.0,516478.0,328912.0,71908.0,251687.0,46623.0,41653.0,831.0,22,06,2020,18.524198707124324,21.862382643381817,3.3381839362574937
"Congressional District 3 (116th Congress), New York",123412.0,727386.0,45.2,62427.0,38048.0,440751.0,309722.0,61277.0,216595.0,34724.0,88887.0,1773.0,36,03,2020,16.031764352824396,19.784516437321212,3.752752084496816
"Congressional District 5 (116th Congress), New York",76306.0,768316.0,38.8,30466.0,81874.0,505738.0,330577.0,75509.0,242899.0,54767.0,41019.0,1338.0,36,05,2020,22.547231565383143,22.841577000214777,0.29434543483163367
"Congressional District 7 (116th Congress), New York",63974.0,721505.0,34.0,36852.0,158499.0,485883.0,292981.0,71952.0,242163.0,52712.0,50255.0,1404.0,36,07,2020,21.767156832381495,24.558589123526783,2.791432291145288
"Congressional District 10 (116th Congress), New York",100737.0,732646.0,36.8,77566.0,105589.0,486382.0,313489.0,59179.0,239027.0,40102.0,104409.0,1857.0,36,10,2020,16.77718416747899,18.877536372887086,2.1003522054080968
"Congressional District 12 (116th Congress), New York",114058.0,721308.0,36.2,95376.0,70065.0,524773.0,338405.0,53014.0,253492.0,34965.0,123419.0,2182.0,36,12,2020,13.793334700897859,15.665844180789291,1.8725094798914323
"Congressional District 14 (116th Congress), New York",62988.0,686868.0,37.6,29356.0,92122.0,463117.0,280603.0,66395.0,238593.0,45782.0,38540.0,1442.0,36,14,2020,19.188324887989168,23.66154317665884,4.4732182886696705
"Congressional District 17 (116th Congress), New York",103638.0,740776.0,39.1,50052.0,74580.0,460872.0,298696.0,57035.0,231189.0,41212.0,79753.0,1526.0,36,17,2020,17.826107643529753,19.094664809706188,1.2685571661764357
"Congressional District 19 (116th Congress), New York",65877.0,697087.0,45.0,35748.0,78230.0,442591.0,292435.0,51960.0,226147.0,51997.0,52673.0,836.0,36,19,2020,22.99256678178353,17.768051019884762,-5.224515761898768
"Congressional District 21 (116th Congress), New York",59058.0,700529.0,41.1,31170.0,83887.0,450278.0,281303.0,54178.0,236998.0,58023.0,42710.0,722.0,36,21,2020,24.482485084262315,19.259659513051762,-5.222825571210553
"Congressional District 24 (116th Congress), New York",61396.0,702143.0,40.2,33322.0,93387.0,449266.0,295614.0,55995.0,221868.0,44397.0,49832.0,744.0,36,24,2020,20.01054681161772,18.941931031683207,-1.068615779934511
"Congressional District 26 (116th Congress), New York",52796.0,707963.0,38.3,31767.0,118878.0,460081.0,307707.0,58835.0,222988.0,45239.0,51098.0,703.0,36,26,2020,20.28763879670655,19.1204619979396,-1.167176798766949
"Congressional District 1 (116th Congress), North Carolina",47009.0,760016.0,37.9,27718.0,142379.0,492610.0,328847.0,74281.0,236008.0,64539.0,42418.0,634.0,37,01,2020,27.346106911630113,22.58831614702278,-4.757790764607332
"Congressional District 4 (116th Congress), North Carolina",76451.0,866455.0,35.1,42147.0,85140.0,601844.0,365842.0,69028.0,292826.0,45162.0,95387.0,1050.0,37,04,2020,15.422810815979455,18.868254601713307,3.4454437857338522
"Congressional District 6 (116th Congress), North Carolina",53515.0,777809.0,41.2,29857.0,114037.0,487710.0,327674.0,71600.0,237232.0,49877.0,34005.0,608.0,37,06,2020,21.02456666891482,21.85098604100417,0.8264193720893509
"Congressional District 9 (116th Congress), North Carolina",64457.0,788078.0,39.5,37445.0,106311.0,497705.0,321589.0,77183.0,244099.0,54243.0,47666.0,666.0,37,09,2020,22.22172151463136,24.00050996769168,1.7787884530603222
"Congressional District 11 (116th Congress), North Carolina",49951.0,765533.0,45.4,28750.0,104735.0,464241.0,330591.0,67490.0,229469.0,49762.0,39349.0,607.0,37,11,2020,21.685717896535046,20.414953825119255,-1.2707640714157904
"Congressional District 4 (116th Congress), Indiana",60919.0,762256.0,36.8,30381.0,84456.0,493163.0,305820.0,56522.0,252318.0,42971.0,36820.0,668.0,18,04,2020,17.030493266433627,18.482113661631026,1.4516203951973985
"Congressional District 6 (116th Congress), Indiana",56952.0,720302.0,40.1,29021.0,93068.0,454680.0,296449.0,58498.0,228222.0,41391.0,32316.0,581.0,18,06,2020,18.13628835081631,19.732905154006254,1.5966168031899421
"Congressional District 8 (116th Congress), Indiana",54158.0,719258.0,39.9,29060.0,92206.0,451440.0,292107.0,56126.0,229601.0,43101.0,28910.0,552.0,18,08,2020,18.77213078340251,19.214192059758926,0.4420612763564158
"Congressional District 2 (116th Congress), Massachusetts",74432.0,749700.0,39.4,38319.0,73859.0,501754.0,321456.0,56540.0,247134.0,42075.0,64405.0,943.0,25,02,2020,17.02517662482702,17.588721318003085,0.5635446931760661
"Congressional District 4 (116th Congress), Massachusetts",104781.0,760391.0,41.2,55489.0,47198.0,490914.0,322686.0,52039.0,238306.0,33841.0,86281.0,1206.0,25,04,2020,14.200649584987369,16.126822979614857,1.9261733946274884
"Congressional District 7 (116th Congress), Massachusetts",73201.0,808106.0,32.0,41490.0,134852.0,599345.0,356767.0,59586.0,295300.0,50025.0,77838.0,1548.0,25,07,2020,16.940399593633593,16.7016568236412,-0.23874276999239186
"Congressional District 9 (116th Congress), Massachusetts",76031.0,744397.0,46.0,42538.0,62562.0,456109.0,323908.0,47649.0,225137.0,35665.0,58802.0,861.0,25,09,2020,15.841465418833865,14.710658582066513,-1.130806836767352
"Congressional District 2 (116th Congress), Ohio",61573.0,729324.0,39.8,36289.0,93594.0,460821.0,303192.0,59364.0,226765.0,41319.0,48249.0,657.0,39,02,2020,18.221065861133773,19.579672286867726,1.358606425733953
"Congressional District 5 (116th Congress), Ohio",62037.0,722437.0,39.8,33124.0,71605.0,451283.0,297701.0,47451.0,224755.0,32787.0,38284.0,604.0,39,05,2020,14.587884585437477,15.939146996483048,1.351262411045571
"Congressional District 7 (116th Congress), Ohio",58946.0,731042.0,40.9,29354.0,82777.0,444028.0,298752.0,54576.0,220972.0,34096.0,29561.0,568.0,39,07,2020,15.430009231938888,18.267994858611825,2.8379856266729373
"Congressional District 9 (116th Congress), Ohio",46338.0,704685.0,38.6,27904.0,135901.0,454221.0,295478.0,57482.0,223350.0,47676.0,29345.0,618.0,39,09,2020,21.34586971121558,19.453901813332973,-1.8919678978826084
"Congressional District 11 (116th Congress), Ohio",40179.0,686269.0,38.5,29922.0,162674.0,439352.0,301852.0,63491.0,207440.0,54475.0,38142.0,655.0,39,11,2020,26.260605476282297,21.033817897512687,-5.22678757876961
"Congressional District 14 (116th Congress), Ohio",70585.0,715868.0,44.1,39479.0,58668.0,439698.0,300356.0,49020.0,219377.0,32107.0,50366.0,778.0,39,14,2020,14.635536086280695,16.320632849019162,1.6850967627384676
"Congressional District 16 (116th Congress), Ohio",70976.0,717781.0,43.4,37938.0,49639.0,442385.0,301241.0,47162.0,220304.0,28236.0,48892.0,764.0,39,16,2020,12.81683491902099,15.655903412882045,2.839068493861056
"Congressional District 2 (116th Congress), Oklahoma",45165.0,749583.0,39.8,24559.0,135995.0,453590.0,301651.0,78317.0,228152.0,65141.0,22021.0,503.0,40,02,2020,28.55157964865528,25.96278480760879,-2.5887948410464894
"Congressional District 4 (116th Congress), Oklahoma",59180.0,792809.0,36.1,29811.0,98854.0,509265.0,317980.0,70748.0,257850.0,51015.0,35816.0,677.0,40,04,2020,19.7847585805701,22.249198062771242,2.4644394822011435
"Congressional District 2 (116th Congress), Oregon",57156.0,828446.0,41.8,30942.0,107276.0,500170.0,338320.0,65566.0,252497.0,52702.0,41705.0,830.0,41,02,2020,20.872327195966683,19.37987703948924,-1.4924501564774424
"Congressional District 4 (116th Congress), Oregon",54164.0,813504.0,41.5,30174.0,127007.0,509379.0,347306.0,69134.0,253042.0,55080.0,42936.0,866.0,41,04,2020,21.767137471249832,19.905789131198425,-1.861348340051407
"Congressional District 1 (116th Congress), Rhode Island",64903.0,532603.0,38.8,36799.0,68149.0,349275.0,228172.0,40432.0,172197.0,32739.0,35274.0,860.0,44,01,2020,19.012526350633287,17.719965639955824,-1.2925607106774635
"Congressional District 1 (116th Congress), Nevada",43461.0,701019.0,36.5,23772.0,137263.0,464117.0,276685.0,72798.0,238166.0,50851.0,16416.0,860.0,32,01,2020,21.35107446067029,26.310786634620598,4.959712173950308
"Congressional District 2 (116th Congress), Pennsylvania",47410.0,741380.0,35.1,24694.0,174986.0,479207.0,303556.0,75189.0,233874.0,65829.0,29532.0,833.0,42,02,2020,28.147207470689345,24.76940004480228,-3.3778074258870667
"Congressional District 4 (116th Congress), Pennsylvania",92122.0,730845.0,41.5,49037.0,41138.0,461410.0,306795.0,44775.0,228901.0,32477.0,73984.0,1174.0,42,04,2020,14.188229846090668,14.59443602405515,0.4062061779644832
"Congressional District 7 (116th Congress), Pennsylvania",68784.0,730122.0,40.5,35634.0,77161.0,464046.0,305811.0,53542.0,231152.0,38096.0,44569.0,936.0,42,07,2020,16.480930296947463,17.508199508846968,1.0272692118995046
"Congressional District 9 (116th Congress), Pennsylvania",61156.0,705602.0,43.4,31178.0,71133.0,442370.0,292914.0,51612.0,226480.0,42636.0,30543.0,649.0,42,09,2020,18.825503355704697,17.620188860894324,-1.2053144948103736
"Congressional District 11 (116th Congress), Pennsylvania",70750.0,735086.0,39.7,33862.0,60252.0,450891.0,300546.0,50663.0,223819.0,25733.0,37634.0,862.0,42,11,2020,11.497236606364964,16.856986950416907,5.3597503440519425
